Date,AC Penrose NO_MCG 24h average [痢/m設,AC Penrose NO2_MCG 24h average [痢/m設,AC Penrose NOX_MCG 24h average [痢/m設,AC Penrose PM10 24h average [痢/m設,AC Penrose PM2.5 24h average [痢/m設,AC Penrose RH 24h average [%],AC Penrose TEMP 24h average [蚓],AC Penrose WSP 24h average [m/s]
14/04/2017,1.542,6.54,8.082,12.57,5.859,78.439,18.28,2.35
15/04/2017,9.097,15.353,24.449,15.366,5.223,77.52,17.12,1.908
16/04/2017,1.678,7.261,8.939,12.593,4.043,73.787,17.35,2.077
17/04/2017,5.282,11.274,16.557,8.976,3.664,74.61,16.82,2.725
18/04/2017,33.941,29.206,63.148,15.371,4.849,71.83,16.91,2.136
19/04/2017,57.081,30.477,87.558,15.385,6.503,75.852,15.42,2.1
20/04/2017,30.05,33.553,63.603,15.91,5.712,70.147,16.33,2.429
21/04/2017,32.941,28.445,61.386,14.959,7.71,61.837,15.24,0.938
22/04/2017,21.37,25.277,46.647,19.682,8.591,69.167,16.83,1.01
23/04/2017,14.174,19.479,33.653,9.609,4.566,75.174,15.87,1.832
24/04/2017,23.4,25.402,48.801,15.457,5.335,69.782,16.98,3.004
25/04/2017,29.256,28.929,58.185,15.483,7.577,70.937,15.86,1.058
26/04/2017,58.786,35.974,94.76,21.473,10.373,74.042,15.85,1.025
27/04/2017,47.948,22.497,70.445,21.72,7.531,78.153,15.96,1.409
28/04/2017,9.967,15.943,25.91,,5.077,81.366,17.43,2.287
29/04/2017,1.415,7.838,9.253,9.082,1.772,90.109,17.75,2.625
30/04/2017,3.63,7.526,11.156,11.629,5.194,78.256,17.04,3.426
1/05/2017,28.178,25.049,53.227,15.591,7.14,63.775,13.49,3.262
2/05/2017,66.586,32.744,99.33,15.199,8.081,63.284,11.53,1.768
3/05/2017,25.687,23.781,49.468,13.758,6.463,77.397,12.56,1.505
4/05/2017,16.531,19.247,35.779,18.524,6.72,62.408,15.43,4.725
5/05/2017,29.255,31.601,60.856,24.818,9.381,67.466,15.37,3.111
6/05/2017,49.252,28.889,78.14,27.657,10.967,74.433,13.61,1.132
7/05/2017,17.943,22.356,40.299,15.147,6.987,75.276,13.96,1.111
8/05/2017,46.982,23.103,70.084,19.792,10.986,78.309,14.73,0.993
9/05/2017,,,,13.952,7.186,78.11,16.12,1.393
10/05/2017,,,,11.083,3.515,81.205,17.17,2.142
11/05/2017,,,,17.725,4.245,85.74,18.49,4.113
12/05/2017,,,,7.928,4.92,85.312,16.22,3.788
13/05/2017,17.252,28.919,46.171,12.996,8.001,63.002,13.06,2.662
14/05/2017,17.422,30.979,48.401,11.667,7.204,73.622,12.08,1.873
15/05/2017,27.019,40.932,67.951,12.804,6.14,68.927,14.53,1.167
16/05/2017,19.063,21.525,40.588,14.99,6.628,67.672,15.39,2.402
17/05/2017,0.963,8.823,9.786,12.98,5.285,88.57,17.26,3.897
18/05/2017,5.287,11.755,17.042,21.99,7.363,74.087,16.68,5.381
19/05/2017,11.213,19.403,30.616,22.769,6.571,61.681,15.22,4.821
20/05/2017,5.446,11.657,17.103,16.706,6.018,64.752,13.5,4.949
21/05/2017,28.662,27.38,56.042,19.119,9.564,54.406,10.8,2.167
22/05/2017,124.983,46.818,171.801,28.723,19.356,65.282,8.35,0.816
23/05/2017,40.035,34.809,74.844,18.308,11.431,68.987,10.57,1.553
24/05/2017,19.593,30.576,50.168,10.275,7.838,81.807,14.16,1.905
25/05/2017,48.808,30.593,79.401,14.687,9.775,82.178,12.09,1.187
26/05/2017,19.152,15.859,35.011,11.954,4.763,81.494,14.83,2.314
27/05/2017,14.473,27.963,42.436,10.547,6.122,87.715,16.01,1.334
28/05/2017,9.988,21.096,31.084,7.389,3.911,83.17,15.55,1.704
29/05/2017,40.609,31.77,72.379,13.7,6.904,79.101,14.96,1.71
30/05/2017,19.863,28.505,48.368,10.432,5.087,71.191,15.09,1.534
31/05/2017,,,,,5.188,,,
1/06/2017,54.227,25.671,79.897,18.035,9.352,81.697,13.47,1.464
2/06/2017,6.76,21.218,27.978,8.092,3.81,83.986,13.99,2.127
3/06/2017,18.33,25.406,43.737,9.497,6.179,74.987,13.19,2.44
4/06/2017,21.364,29.695,51.059,12.499,9.971,71.591,11.96,1.429
5/06/2017,10.763,22.613,33.376,10.182,7.525,82.43,12.27,1.156
6/06/2017,30.777,26.394,57.171,11.47,9.033,86.014,10.96,1.222
7/06/2017,55.409,40.845,96.254,13.859,9.773,80.71,12.14,2.104
8/06/2017,51.194,42.371,93.565,16.301,8.312,72.507,11.11,1.768
9/06/2017,67.888,42.922,110.81,20.439,12.762,73.708,10.82,1.508
10/06/2017,11.127,20.566,31.693,13.266,5.498,73.241,13.89,3.441
11/06/2017,19.95,27.763,47.713,22.773,14.342,73.399,12.21,1.816
12/06/2017,25.862,37.244,63.105,12.228,6.299,81.723,13,1.538
13/06/2017,9.669,22.192,31.862,9.461,6.146,81.825,14.05,2.559
14/06/2017,10.787,17.683,28.471,28.911,11.265,61.561,14.28,5.965
15/06/2017,28.659,33.065,61.723,26,9.715,61.877,12.94,2.837
16/06/2017,18.947,33.191,52.138,14.66,8.524,74.639,13.99,2.66
17/06/2017,49.355,29.007,78.362,17.506,13.898,87.979,11.47,1.009
18/06/2017,10.896,17.883,28.779,10.172,7.731,86.528,12.15,1.299
19/06/2017,34.887,34.463,69.351,17.188,7.276,80.5,13.34,0.838
20/06/2017,41.314,22.399,63.713,20.78,9.753,77.415,13.36,2.064
21/06/2017,1.411,8.174,9.585,24.637,6.54,68.034,14.82,3.48
22/06/2017,4.127,15.669,19.796,10.127,4.064,87.46,15.47,2.665
23/06/2017,32.858,35.585,68.443,12.068,9.027,89.526,15.44,0.89
24/06/2017,8.505,15.625,24.13,11.352,5.049,81.381,13.65,4.14
25/06/2017,6.857,21.793,28.651,15.617,5.567,76.08,13.03,1.961
26/06/2017,28.485,39.948,68.433,18.085,7.769,70.997,11.61,2.26
27/06/2017,78.536,40.503,119.038,22.131,14.365,74.279,9.65,1.464
28/06/2017,60.475,37.384,97.859,18.567,12.58,76.328,10.77,1.209
29/06/2017,101.568,39.975,141.543,27.222,20.062,78.365,11.58,1.159
30/06/2017,42.021,15.675,57.697,14.021,12.221,,11.32,1.917
1/07/2017,,,,13.687,4.098,,14.97,5.189
2/07/2017,,,,7.489,3.447,,12.76,1.819
3/07/2017,,,,10.438,5.701,,12.37,1.9
4/07/2017,,,,15.512,8.008,,13.2,2.165
5/07/2017,,,,13.731,9.094,,12.22,1.2
6/07/2017,4.374,20.365,24.739,8.179,4.782,,12.64,1.865
7/07/2017,24.24,36.263,60.503,8.201,5.586,,12.89,1.519
8/07/2017,12.187,22.257,34.444,10.335,6.728,,11.98,1.27
9/07/2017,4.707,19.195,23.902,8.405,3.748,,12.25,2.195
10/07/2017,23.744,36.741,60.486,15.087,7.34,,13.02,3.397
11/07/2017,33.338,40.504,73.842,11.981,7.319,,11.55,1.659
12/07/2017,25.317,41.789,67.105,10.979,6.99,,9.38,2.584
13/07/2017,25.206,32.607,57.813,10.497,4.672,,7.62,4.353
14/07/2017,17.258,31.063,48.321,12.988,5.976,,9.81,4.248
15/07/2017,30.693,36.778,67.471,17.366,10.315,,10.19,1.898
16/07/2017,30.142,33.865,64.007,18.206,14.926,,10.27,1.263
17/07/2017,8.674,27.026,35.7,10.2,7.424,,11.75,1.645
18/07/2017,15.845,26.939,42.784,15.537,9.715,,13.13,1.376
19/07/2017,59.988,35.098,95.086,18.617,13.595,,11.95,1.195
20/07/2017,1.659,9.517,11.176,11.51,4.679,,14.22,3.406
21/07/2017,2.974,19.294,22.267,14.831,6.639,,12.5,3.233
22/07/2017,3.176,14.161,17.337,17.02,7.242,,12.97,2.998
23/07/2017,8.267,20.026,28.292,13.494,4.826,,12.53,1.907
24/07/2017,16.03,36.838,52.868,12.627,7.286,,12.41,2.061
25/07/2017,13.777,30.641,44.418,12.774,6.609,,12.46,2.897
26/07/2017,22.783,40.348,63.131,19.54,9.235,,12.33,2.676
27/07/2017,2.817,18.402,21.22,11.388,6.996,,11.75,2.529
28/07/2017,23.307,37.917,61.224,9.956,6.767,,11.6,2.23
29/07/2017,20.685,32.409,53.094,13.153,,,8.03,2.515
30/07/2017,27.886,36.828,64.713,17.137,,,7.22,1.182
31/07/2017,44.508,44.86,89.368,20.256,13.939,,8.14,1.161
1/08/2017,13.072,38.789,51.861,15.709,9.528,,12.26,1.87
2/08/2017,3.094,14.728,17.822,10.865,7.213,,12.72,2.088
3/08/2017,20.715,31.034,51.749,10.083,5.547,,12.27,1.934
4/08/2017,40.561,39.989,80.55,15.49,10.415,,9.08,0.999
5/08/2017,29.955,20.484,50.439,12.224,9.128,,9.91,1.564
6/08/2017,0.445,3.572,4.016,10.681,3.428,,13.46,3.483
7/08/2017,5.789,20.868,26.657,8.198,6.437,,15.09,1.676
8/08/2017,1.331,6.888,8.218,11.481,4.929,,15.01,3.378
9/08/2017,1.788,15.335,17.123,12.696,4.953,,15.11,3.407
10/08/2017,4.073,21.559,25.632,11.953,4.04,,13.05,2.06
11/08/2017,13.561,24.072,37.633,12.53,5.453,,12.61,3.497
12/08/2017,2.773,13.928,16.701,24.86,12.258,,15.2,2.458
13/08/2017,3.609,15.847,19.456,18.839,9.077,,13.48,1.686
14/08/2017,4.294,19.93,24.224,14.239,5.575,,12.51,2.392
15/08/2017,9.468,33.083,42.55,13.196,5.994,,11.84,2.215
16/08/2017,8.674,24.173,32.847,13.116,7.288,,12.56,2.009
17/08/2017,1.741,14.342,16.083,8.771,4.712,,13.72,2.323
18/08/2017,12.912,24.84,37.752,16.795,9.035,,13.16,1.528
19/08/2017,1.197,9.623,10.82,9.527,4.347,,12.96,2.536
20/08/2017,2.454,14.783,17.237,10.823,5.307,,12.89,2.281
21/08/2017,20.901,34.003,54.904,14.466,7.05,,12.45,2.261
22/08/2017,40.168,41.688,81.856,22.566,9.242,,11.64,1.362
23/08/2017,72.364,37.894,110.258,22.577,12.219,,10.59,0.986
24/08/2017,30.072,21.888,51.96,11.266,8.444,,11.64,1.369
25/08/2017,12.782,21.439,34.22,16.391,6.118,,12.29,1.729
26/08/2017,5.493,13.596,19.088,11.889,6.251,,13.41,2.301
27/08/2017,0.289,2.212,2.501,15.975,4.926,,14.31,4.42
28/08/2017,2.779,18.371,21.15,17.885,8.207,,14.87,3.197
29/08/2017,,,,,,,,
30/08/2017,26.489,29.109,55.597,9.324,7.03,,13.18,1.486
31/08/2017,27.543,40.098,67.641,11.504,7.926,,14.02,1.552
1/09/2017,10.25,15.784,26.033,8.083,4.792,,13.67,1.787
2/09/2017,5.38,15.144,20.524,4.393,2.052,,12.9,2.103
3/09/2017,7.506,13.803,21.309,6.57,3.306,,12.94,3.309
4/09/2017,19.189,32.149,51.338,10.236,5.604,,12.94,2.993
5/09/2017,7.495,24.366,31.861,9.091,4.002,,14.25,1.751
6/09/2017,2.068,12.662,14.73,7.843,3.608,,14.61,2.647
7/09/2017,4.418,14.16,18.578,19.895,6.988,,14.23,3.143
8/09/2017,5.633,18.572,24.205,18.732,6.264,,13.87,2.771
9/09/2017,2.287,10.44,12.727,11.521,4.129,,11.69,3.386
10/09/2017,2.915,10.463,13.378,11.236,4.364,,10.01,3.002
11/09/2017,11.437,21.729,33.165,14.508,5.782,,11.05,3.395
12/09/2017,10.424,19.548,29.972,18.591,5.116,,12.04,4.24
13/09/2017,8.095,18.728,26.823,11.966,5.937,,13.94,2.896
14/09/2017,7.419,18.941,26.36,22.149,10.936,,16.84,3.174
15/09/2017,1.383,5.966,7.349,14.783,5.83,,15.81,4.106
16/09/2017,3.788,11.474,15.262,17.112,4.769,,14.05,3.173
17/09/2017,1.76,11.342,13.102,15.396,6.407,,13.35,2.594
18/09/2017,6.895,20.369,27.264,10.931,5.058,,11.01,2.54
19/09/2017,21.425,30.768,52.193,11.827,7.01,,12.21,2.828
20/09/2017,18.149,30.483,48.633,11.512,6.667,,14.59,2.053
21/09/2017,6.116,20.306,26.423,10.633,4.091,,13.72,1.916
22/09/2017,21.796,27.303,49.099,10.979,4.348,,12.91,3.104
23/09/2017,9.223,17.005,26.228,12.248,5.849,,14.47,4.047
24/09/2017,4.23,14.495,18.725,9.904,4.582,,15.31,2.193
25/09/2017,2.811,13.407,16.218,14.758,5.558,,16.08,2.637
26/09/2017,1.589,11.156,12.745,14.211,6.596,,16.45,3.441
27/09/2017,18.675,29.114,47.789,20.402,9.274,,15.38,2.253
28/09/2017,17.878,27.051,44.929,20.409,7.519,,14.97,3.263
29/09/2017,9.541,25.077,34.618,9.878,4.267,,13.7,1.42
30/09/2017,9.823,19.447,29.27,9.671,5.155,,14.08,2.058
1/10/2017,2.223,8.971,11.194,15.634,5.199,,12.36,3.367
2/10/2017,7.942,10.548,18.49,20.567,9.79,,14.47,6.419
3/10/2017,13.343,17.321,30.663,14.207,4.99,,14.57,4.136
4/10/2017,13.843,18.872,32.715,12.104,2.946,,14.71,4.294
5/10/2017,14.383,19.035,33.418,16.831,6.101,,15.55,4.056
6/10/2017,13.844,20.878,34.722,14.751,8.229,,15.66,1.322
7/10/2017,0.664,3.389,4.053,16.91,7.001,,15.65,3.9
8/10/2017,0.702,2.738,3.44,10.247,4.192,,15.73,3.461
9/10/2017,,,,,,,,
10/10/2017,,,,,,,,
11/10/2017,10.044,15.781,25.825,,8.101,,14.85,4.432
12/10/2017,15.096,20.47,35.566,,9.676,,14.7,4.097
13/10/2017,5.988,16.662,22.65,,8.882,,15.04,2.668
14/10/2017,8.34,18.075,26.415,,7.563,,15.88,2.872
15/10/2017,4.379,8.341,12.72,,5.015,,14.51,4.268
16/10/2017,12.323,15.088,27.41,,8.521,,15.05,4.883
17/10/2017,13.812,18.047,31.859,,6.842,,14.68,5.008
18/10/2017,20.335,25.626,45.96,,6.983,,,3.69
19/10/2017,23.743,29.192,52.935,14.516,5.53,,,2.789
20/10/2017,15.373,20.625,35.998,14.058,5.503,,,4.134
21/10/2017,5.272,10.307,15.579,11.51,4.582,,,4.005
22/10/2017,1.595,7.259,8.854,11.825,6.637,,,2.621
23/10/2017,2.974,9.502,12.477,8.253,4.597,,,2.378
24/10/2017,13.076,20.729,33.805,11.539,4.805,,,2.853
25/10/2017,12.142,19.212,31.354,10.135,3.131,,,3.26
26/10/2017,7.606,16.326,23.932,12.381,6.582,,,2.716
27/10/2017,5.353,19.275,24.628,9.192,5.594,,,2.013
28/10/2017,0.707,5.178,5.885,4.576,4.242,,,1.895
29/10/2017,0.18,1.683,1.864,9.665,5.503,,,2.748
30/10/2017,2.077,6.701,8.778,15.539,5.109,,,2.984
31/10/2017,9.594,11.86,21.454,18.305,6.45,,,2.529
1/11/2017,1.092,6.146,7.238,14.728,5.824,,,3.444
2/11/2017,0.791,3.447,4.238,17.131,5.591,,,3.949
3/11/2017,0.567,2.606,3.174,24.273,10.017,,,4.554
4/11/2017,1.926,8.219,10.145,11.95,7.319,,,2.294
5/11/2017,4.236,11.794,16.03,10.364,5.068,,,2.323
6/11/2017,13.844,19.904,33.748,20.659,8.454,,,4.056
7/11/2017,5.229,10.301,15.53,15.797,6.974,,,3.798
8/11/2017,13.165,16.894,30.059,22.409,10.907,,,4.813
9/11/2017,21.36,27.709,49.069,24.393,6.793,,,3.204
10/11/2017,18.661,25.385,44.046,21.168,8.733,,,3.163
11/11/2017,12.778,18.682,31.461,15.884,8.407,,,2.803
12/11/2017,6.639,12.398,19.037,11.928,5.138,,,3.515
13/11/2017,,,,13.967,6.777,,,1.97
14/11/2017,9.779,16.723,26.295,,4.946,,,1.517
15/11/2017,17.18,12.704,29.884,7.05,6.402,,,1.93
16/11/2017,10.805,14.762,25.314,10.546,7.271,,,2.253
17/11/2017,18.774,22.016,40.79,14.63,8.032,,,2.183
18/11/2017,8.194,14.805,22.459,9.998,7.149,,,2.94
19/11/2017,7.876,13.897,21.774,6.874,8.772,,,2.853
20/11/2017,10.198,12.598,22.314,6.59,7.22,,,2.044
21/11/2017,9.756,14.847,24.458,12.674,8.952,,,2.155
22/11/2017,2.294,8.523,10.573,13.429,6.077,,,2.359
23/11/2017,11.884,23.498,35.383,13.05,6.875,,,2.078
24/11/2017,17.624,23.853,40.704,15.318,7.39,,,2.915
25/11/2017,4.496,5.891,10.387,11.582,6.013,,,2.138
26/11/2017,0.217,2.011,2.283,4.097,2.294,,,2.356
27/11/2017,3.767,6.942,10.709,10.464,4.782,,,2.428
28/11/2017,1.763,7.804,9.279,7.098,3.913,,,1.979
29/11/2017,4.034,13.681,17.691,8.602,3.791,,,1.793
30/11/2017,14.702,27.695,41.338,14.817,9.638,,,1.322
1/12/2017,13.056,7.189,20.244,8.83,3.433,,,2.361
2/12/2017,2.105,7.638,9.553,8.223,5.458,,,2.172
3/12/2017,7.399,11.146,18.545,8.103,6.244,,,1.876
4/12/2017,24.148,22.305,45.493,14.091,8.577,,,2.241
5/12/2017,2.818,9.534,12.351,9.821,4.333,,,1.878
6/12/2017,2.507,7.951,10.185,11.431,7.057,,,2.032
7/12/2017,3.236,5.058,8.294,14.938,8.453,,,2.578
8/12/2017,3.213,6.198,9.166,11.087,6.289,,,2.424
9/12/2017,0.599,2.228,2.827,8.713,4.592,,,3.294
10/12/2017,0.863,6.768,7.455,11.652,10.324,,,2.091
11/12/2017,10.252,14.617,24.791,18.277,10.262,,,2.131
12/12/2017,18.842,18.543,36.708,15.718,7.749,,,3.533
13/12/2017,15.818,13.951,29.769,15.74,7.233,,,4.47
14/12/2017,14.727,16.416,30.48,11.6,7.581,,,2.742
15/12/2017,5.204,12.51,17.632,15.654,7.484,,,2.407
16/12/2017,9.562,12.767,21.898,11.333,7.152,,,3.236
17/12/2017,5.211,12.657,17.867,12.521,9.759,,,1.431
18/12/2017,16.475,16.94,32.848,14.113,8.71,,,2.738
19/12/2017,15.716,13.979,29.458,22.897,8.399,,,4.079
20/12/2017,12.421,15.222,27.036,25.433,10.6,,,5.115
21/12/2017,15.589,14.612,29.933,22.74,10.625,,,4.647
22/12/2017,10.22,13.202,22.887,19.219,15.898,,,2.588
23/12/2017,0.404,1.293,1.685,16.359,8.081,,,3.744
24/12/2017,0.349,1.242,1.557,9.69,4.746,,,3.102
25/12/2017,0.202,1.689,1.891,8.685,5.59,,,2.928
26/12/2017,3.541,6.468,9.784,8.031,4.698,,,3.374
27/12/2017,9.817,16.228,26.045,16.96,4.951,,,3.974
28/12/2017,10.612,10.748,20.916,15.623,5.762,,,4.903
29/12/2017,8.204,9.932,17.969,20.03,6.962,,,4.706
30/12/2017,5.784,10.411,15.937,13.206,7.54,,,2.924
31/12/2017,2.577,7.633,10.211,10.095,7.469,,,1.835
1/01/2018,0.616,4.828,5.383,8.792,8.824,,,2.126
2/01/2018,2.075,2.223,4.298,14.648,4.806,,,2.269
3/01/2018,2.054,3.648,5.553,5.403,6.034,,,2.629
4/01/2018,1.128,2.395,3.524,10.245,17.082,,,4.252
5/01/2018,1.894,4.162,5.92,16.036,13.449,,,5.524
6/01/2018,5.237,5.379,10.589,35.406,24.59,,,4.22
7/01/2018,3.766,5.9,9.273,28.55,16.787,,,3.761
8/01/2018,13.267,14.025,27.291,25.707,12.272,,,3.799
9/01/2018,17.121,12.751,29.396,18.533,10.082,,,2.797
10/01/2018,17.263,13.35,30.546,18.969,8.984,,,2.473
11/01/2018,13.723,,25.574,22.022,,,,2.209
12/01/2018,3.023,6.021,8.982,16.215,,,,1.946
13/01/2018,0.2,1.458,1.602,14.42,,,,3.041
14/01/2018,0.225,1.33,1.556,8.226,,,,3.154
15/01/2018,1.025,2.6,3.512,11.094,,,,3.648
16/01/2018,0.989,2.53,3.519,18.057,8.423,,,4.898
17/01/2018,0.732,2.189,2.841,24.626,12.034,,,6.088
18/01/2018,0.855,2.524,3.379,14.019,7.618,,,4.712
19/01/2018,1.006,1.732,2.658,33.633,7.109,,,4.072
20/01/2018,0.9,2.092,2.934,16.719,7.419,,,2.898
21/01/2018,0.63,1.528,2.091,14.479,5.277,,,2.786
22/01/2018,1.935,4.576,6.345,8.038,4.521,,,2.283
23/01/2018,6.326,11.25,17.21,7.815,,,,1.956
24/01/2018,21.285,13.873,35.029,12.116,4.716,,,3.195
25/01/2018,17.377,14.47,31.362,14.238,4.792,,,3.254
26/01/2018,,,,17.579,7.126,,24.04,1.733
27/01/2018,,,,16.656,9.68,,23.72,1.43
28/01/2018,,,,10.365,6.128,,23.99,1.989
29/01/2018,,,,11.401,5.552,,23.82,2.338
30/01/2018,,,,16.623,4.962,,23.21,2.801
31/01/2018,,,,21.319,4.969,,22.76,4.546
1/02/2018,,,,22.787,7.872,,22.01,5.122
2/02/2018,,,,22.436,6.873,,20.76,4.083
3/02/2018,3.562,10.032,13.594,9.038,6.572,,17.91,2.331
4/02/2018,2.255,6.743,8.781,10.333,3.75,,18.87,1.704
5/02/2018,16.992,15.206,32.198,11.199,4.8,,20.35,2.003
6/02/2018,5.879,7.147,12.842,11.555,2.902,,20.25,3.491
7/02/2018,11.127,8.852,19.979,21.147,6.142,,20.75,2.997
8/02/2018,9.293,16.776,25.663,13.117,4.556,,19.52,2.48
9/02/2018,22.088,20.69,42.779,8.239,5.839,,18.73,2.102
10/02/2018,9.289,4.422,13.525,11.408,5.351,,21.46,2.341
11/02/2018,0.946,1.08,2.027,5.667,3.706,,22.48,3.895
12/02/2018,4.765,4.236,8.838,7.513,4.193,,23.54,2.695
13/02/2018,1.812,2.706,4.517,10.169,2.025,,22.63,2.815
14/02/2018,3.118,7.102,10.107,11.641,4.31,,22.44,2.603
15/02/2018,19.779,22.828,42.607,17.048,4.591,,22.25,2.924
16/02/2018,21.322,12.095,32.923,15.618,6.25,,22.78,1.947
17/02/2018,2.735,4.544,7.279,15.507,4.349,,23.14,2.424
18/02/2018,1.102,3.755,4.718,16.984,6.22,,23.56,1.851
19/02/2018,3.674,4.456,8.131,16.649,5.397,,23.93,2.393
20/02/2018,2.065,5.529,7.439,24.274,6.628,,23.84,4.548
21/02/2018,9.949,17.312,27.261,16.435,3.755,,20.6,2.336
22/02/2018,10.279,17.733,27.505,14.113,5.559,,19.22,2.58
23/02/2018,20.357,22.321,42.678,10.894,4.176,,19.62,3.127
24/02/2018,19.604,17.585,36.829,13.85,4.73,,20.08,2.217
25/02/2018,10.599,14.145,24.744,9.36,4.849,,20.21,1.857
26/02/2018,14.738,16.028,30.186,10.579,2.915,,20.91,2.206
27/02/2018,4.764,6.807,11.571,11.064,4.467,,20.56,2.456
28/02/2018,1.166,3.701,4.731,16.86,3.458,,21.32,4.188
1/03/2018,2.123,6.369,8.492,16.025,4.47,74.179,21.38,3.245
2/03/2018,2.22,6.035,8.027,21.801,6.513,73.272,21.87,2.78
3/03/2018,1.749,3.53,5.279,26.867,6.874,64.502,22.17,3.197
4/03/2018,1.399,7.406,8.879,17.362,5.173,66.149,22.29,2.215
5/03/2018,26.927,22.456,49.288,18.537,8.486,69.98,22.32,1.596
6/03/2018,29.047,15.686,44.089,15.741,8.259,71.728,22.55,1.658
7/03/2018,4.798,13.306,18.104,5.597,0.854,71.222,21.73,2.549
8/03/2018,16.598,22.61,38.65,12.385,5.905,72.622,19.76,1.658
9/03/2018,24.919,20.308,45.227,12.983,6.284,67.494,20.92,2.294
10/03/2018,10.524,10.295,20.453,8.978,2.849,56.754,19.63,1.553
11/03/2018,2.599,9.054,11.653,9.606,3.507,58.188,19.11,1.949
12/03/2018,23.242,21.967,44.432,14.341,7.897,74.144,17.11,3.235
13/03/2018,10.12,12.624,22.743,16.397,5.409,63.56,20.27,5.125
14/03/2018,19.401,22.611,41.38,19.024,7.609,60.287,19.43,3.692
15/03/2018,34.24,25.557,59.797,19.41,5.572,63.342,18.35,1.353
16/03/2018,18.438,24.176,42.085,15.447,4.791,72.258,19.08,1.67
17/03/2018,20.383,10.03,30.413,14.986,7.391,72.617,19.58,2.061
18/03/2018,1.969,9.863,11.451,11.991,4.824,60.31,19.17,2.266
19/03/2018,12.724,19.554,32.278,16.637,5.4,68.966,19.41,2.216
20/03/2018,16.251,18.906,34.884,16.861,5.005,68.006,19.88,2.238
21/03/2018,29.374,17.065,46.438,20.324,6.517,69.581,19.44,1.529
22/03/2018,27.993,12.87,40.528,16.713,7.222,68.814,19.53,1.802
23/03/2018,5.192,8.038,13.229,13.777,3.453,78.199,18.85,2.529
24/03/2018,1.58,8.973,10.22,8.935,3.247,78.885,19.1,2.246
25/03/2018,10.38,21.771,32.15,7.37,2.888,71.223,19.47,1.74
26/03/2018,25.379,10.498,35.461,13.879,4.96,75.584,19.94,2.15
27/03/2018,4.544,6.247,10.791,8.503,2.192,74.099,20.8,2.371
28/03/2018,20.678,15.833,35.981,10.715,4.535,75.889,20.35,1.92
29/03/2018,10.783,18.509,29.292,11.106,4.741,71.735,20.97,1.682
30/03/2018,4.262,11.124,15.19,9.738,3.729,75.581,19.81,2.122
31/03/2018,4.266,9.259,13.525,9.219,3.139,69.578,19.92,2.242
1/04/2018,6.225,17.851,23.795,17.576,4.999,59.174,19.24,3.213
2/04/2018,6.76,18.691,25.451,11.865,4.537,57.818,18.17,2.04
3/04/2018,9.534,24.408,33.235,13.533,5.755,63.767,19.04,1.813
4/04/2018,16.03,21.416,36.9,13.451,5.962,78.564,19.45,2.055
5/04/2018,20.241,27.422,47.032,22.712,7.523,64.719,19.6,3.667
6/04/2018,38.733,28.984,67.717,21.587,7.456,69.822,18.64,1.745
7/04/2018,10.006,16.812,26.351,14.748,4.933,65.366,19.22,3.366
8/04/2018,7.768,14.555,22.323,16.787,6.568,63.733,17.53,2.641
9/04/2018,17.212,26.397,42.619,14.388,4.42,67.691,18.2,2.017
10/04/2018,3.363,9.892,13.255,20.641,7.47,72.999,17.96,4.434
11/04/2018,,,,11.584,6.178,62.739,,
12/04/2018,,,,17.975,7.347,61.498,,
13/04/2018,,,,28.661,8.87,61.347,,
14/04/2018,,,,24.096,8.775,86.39,,
15/04/2018,,,,16.86,6.498,87.759,,
16/04/2018,,,,21.184,7.19,78.09,,
17/04/2018,,,,27.413,7.84,77.549,,
18/04/2018,9.145,17.436,26.581,17.611,6.627,64.731,16.83,4.276
19/04/2018,15.35,27.515,42.026,16.668,5.753,58.26,16.25,2.776
20/04/2018,13.39,23.753,37.143,11.215,3.934,68.228,16.65,2.666
21/04/2018,4.695,12.19,16.489,10.314,4.122,75.588,17.49,2.358
22/04/2018,5.519,19.086,24.605,15.285,6.877,66.698,16.62,3.364
23/04/2018,18.45,33.75,51.106,15.227,4.638,62.633,16.01,1.648
24/04/2018,12.504,29.716,42.22,8.084,5.897,67.075,15.76,1.778
25/04/2018,12.529,24.863,36.862,8.515,3.904,70.136,15.58,2.016
26/04/2018,40.75,39.188,79.938,14.513,6.113,68.588,15.76,1.328
27/04/2018,9.783,11.565,20.868,15.714,3.594,70.955,17.1,2.43
28/04/2018,0.323,1.815,2.138,17.113,6.409,80.44,18.55,4.749
29/04/2018,0.051,2.11,2.101,15.257,5.222,84.54,19.18,3.415
30/04/2018,4.867,13.161,18.028,8.64,3.636,82.767,18.39,2.527
1/05/2018,19.838,24.957,43.926,15.06,4.85,76.938,17.96,3.458
2/05/2018,20.477,29.478,49.955,13.686,5.632,65.156,17.48,2.385
3/05/2018,42.116,42.473,83.319,21.669,8.543,64.322,13.44,1.412
4/05/2018,63.577,35.016,98.444,21.137,10.5,73.131,13.99,0.864
5/05/2018,25.037,13.863,38.629,,8.883,76.899,15.23,1.541
6/05/2018,3.928,17.027,20.846,,6.756,74.081,16.25,2.331
7/05/2018,15.233,23.933,38.244,,8.356,60.602,16.73,4.048
8/05/2018,20.521,29.45,49.971,,7.637,63.546,16.59,3.111
9/05/2018,22.941,35.577,57.669,,9.435,74.64,17.25,2.965
10/05/2018,34.651,15.935,49.912,,7.29,77.677,16.05,1.648
